Dealer,Number,Suit,Number,Suit,Number,Suit,Number,Suit,UpCard_Suit,UpCard_Number,,Dealer,Number,Suit,Number,Suit,Number,Suit,Number,Suit,,Own Crib (frequencies),,,,,,Other Crib,,,
You,3,D,7,H,8,S,9,H,C,2,,,,,,,,,,,,,,,,,,,,,
You,3,D,7,H,8,S,9,H,C,2,,,,,,,,,,,,,,,,,,,,,
You,3,D,7,H,8,S,9,H,C,2,,,,,,,,,,,,,,,,,,,,,
Bill,12,C,1,C,9,S,10,H,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,C,1,C,9,S,10,H,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,C,1,C,9,S,10,H,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,C,1,C,9,S,10,H,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,C,1,C,9,S,10,H,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,C,1,C,9,S,10,H,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,C,1,C,9,S,10,H,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,C,1,C,9,S,10,H,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,C,1,C,9,S,10,H,S,3,,,,,,,,,,,,,,,,,,,,,
You,2,D,6,D,6,C,8,H,D,7,,,,,,,,,,,,,,,,,,,,,
You,2,D,6,D,6,C,8,H,D,7,,,,,,,,,,,,,,,,,,,,,
You,2,D,6,D,6,C,8,H,D,7,,,,,,,,,,,,,,,,,,,,,
You,2,D,6,D,6,C,8,H,D,7,,,,,,,,,,,,,,,,,,,,,
You,2,D,6,D,6,C,8,H,D,7,,,,,,,,,,,,,,,,,,,,,
You,2,D,6,D,6,C,8,H,D,7,,,,,,,,,,,,,,,,,,,,,
You,2,D,6,D,6,C,8,H,D,7,,,,,,,,,,,,,,,,,,,,,
You,2,D,6,D,6,C,8,H,D,7,,,,,,,,,,,,,,,,,,,,,
Bill,12,H,7,C,6,H,6,S,H,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,H,7,C,6,H,6,S,H,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,H,7,C,6,H,6,S,H,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,H,7,C,6,H,6,S,H,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,H,7,C,6,H,6,S,H,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,H,7,C,6,H,6,S,H,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,H,7,C,6,H,6,S,H,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,H,7,C,6,H,6,S,H,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,H,7,C,6,H,6,S,H,3,,,,,,,,,,,,,,,,,,,,,
Bill,12,H,7,C,6,H,6,S,H,3,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,4,D,2,D,5,D,H,1,,,,,,,,,,,,,,,,,,,,,
You,13,C,13,H,8,D,9,C,H,5,,,,,,,,,,,,,,,,,,,,,
You,13,C,13,H,8,D,9,C,H,5,,,,,,,,,,,,,,,,,,,,,
You,13,C,13,H,8,D,9,C,H,5,,,,,,,,,,,,,,,,,,,,,
You,13,C,13,H,8,D,9,C,H,5,,,,,,,,,,,,,,,,,,,,,
You,13,C,13,H,8,D,9,C,H,5,,,,,,,,,,,,,,,,,,,,,
You,13,C,13,H,8,D,9,C,H,5,,,,,,,,,,,,,,,,,,,,,
You,13,C,13,H,8,D,9,C,H,5,,,,,,,,,,,,,,,,,,,,,
You,13,C,13,H,8,D,9,C,H,5,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,3,H,5,C,7,H,H,13,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,3,H,5,C,7,H,H,13,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,3,H,5,C,7,H,H,13,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,3,H,5,C,7,H,H,13,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,3,H,5,C,7,H,H,13,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,3,H,5,C,7,H,H,13,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,3,H,5,C,7,H,H,13,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,3,H,5,C,7,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,12,H,4,C,6,C,11,D,S,2,,,,,,,,,,,,,,,,,,,,,
You,12,H,4,C,6,C,11,D,S,2,,,,,,,,,,,,,,,,,,,,,
You,12,H,4,C,6,C,11,D,S,2,,,,,,,,,,,,,,,,,,,,,
You,12,H,4,C,6,C,11,D,S,2,,,,,,,,,,,,,,,,,,,,,
You,12,H,4,C,6,C,11,D,S,2,,,,,,,,,,,,,,,,,,,,,
You,12,H,4,C,6,C,11,D,S,2,,,,,,,,,,,,,,,,,,,,,
You,12,H,4,C,6,C,11,D,S,2,,,,,,,,,,,,,,,,,,,,,
You,12,H,4,C,6,C,11,D,S,2,,,,,,,,,,,,,,,,,,,,,
You,12,H,4,C,6,C,11,D,S,2,,,,,,,,,,,,,,,,,,,,,
You,12,H,4,C,6,C,11,D,S,2,,,,,,,,,,,,,,,,,,,,,
Bill,3,C,6,C,9,D,11,S,C,11,,,,,,,,,,,,,,,,,,,,,
Bill,3,C,6,C,9,D,11,S,C,11,,,,,,,,,,,,,,,,,,,,,
Bill,3,C,6,C,9,D,11,S,C,11,,,,,,,,,,,,,,,,,,,,,
Bill,3,C,6,C,9,D,11,S,C,11,,,,,,,,,,,,,,,,,,,,,
Bill,3,C,6,C,9,D,11,S,C,11,,,,,,,,,,,,,,,,,,,,,
Bill,3,C,6,C,9,D,11,S,C,11,,,,,,,,,,,,,,,,,,,,,
Bill,3,C,6,C,9,D,11,S,C,11,,,,,,,,,,,,,,,,,,,,,
Bill,3,C,6,C,9,D,11,S,C,11,,,,,,,,,,,,,,,,,,,,,
Bill,3,C,6,C,9,D,11,S,C,11,,,,,,,,,,,,,,,,,,,,,
Bill,3,C,6,C,9,D,11,S,C,11,,,,,,,,,,,,,,,,,,,,,
You,10,C,12,S,11,H,13,H,S,11,,,,,,,,,,,,,,,,,,,,,
You,10,C,12,S,11,H,13,H,S,11,,,,,,,,,,,,,,,,,,,,,
You,10,C,12,S,11,H,13,H,S,11,,,,,,,,,,,,,,,,,,,,,
You,10,C,12,S,11,H,13,H,S,11,,,,,,,,,,,,,,,,,,,,,
You,10,C,12,S,11,H,13,H,S,11,,,,,,,,,,,,,,,,,,,,,
You,10,C,12,S,11,H,13,H,S,11,,,,,,,,,,,,,,,,,,,,,
You,10,C,12,S,11,H,13,H,S,11,,,,,,,,,,,,,,,,,,,,,
You,10,C,12,S,11,H,13,H,S,11,,,,,,,,,,,,,,,,,,,,,
You,10,C,12,S,11,H,13,H,S,11,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,6,S,9,S,9,C,S,5,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,6,S,9,S,9,C,S,5,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,6,S,9,S,9,C,S,5,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,6,S,9,S,9,C,S,5,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,6,S,9,S,9,C,S,5,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,6,S,9,S,9,C,S,5,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,6,S,9,S,9,C,S,5,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,6,S,9,S,9,C,S,5,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,6,S,9,S,9,C,S,5,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,6,S,9,S,9,C,S,5,,,,,,,,,,,,,,,,,,,,,
You,9,D,9,C,1,H,12,H,H,9,,,,,,,,,,,,,,,,,,,,,
You,9,D,9,C,1,H,12,H,H,9,,,,,,,,,,,,,,,,,,,,,
You,9,D,9,C,1,H,12,H,H,9,,,,,,,,,,,,,,,,,,,,,
You,9,D,9,C,1,H,12,H,H,9,,,,,,,,,,,,,,,,,,,,,
You,9,D,9,C,1,H,12,H,H,9,,,,,,,,,,,,,,,,,,,,,
You,9,D,9,C,1,H,12,H,H,9,,,,,,,,,,,,,,,,,,,,,
You,9,D,9,C,1,H,12,H,H,9,,,,,,,,,,,,,,,,,,,,,
You,9,D,9,C,1,H,12,H,H,9,,,,,,,,,,,,,,,,,,,,,
You,11,D,6,C,1,D,2,H,H,1,,,,,,,,,,,,,,,,,,,,,
You,11,D,6,C,1,D,2,H,H,1,,,,,,,,,,,,,,,,,,,,,
You,11,D,6,C,1,D,2,H,H,1,,,,,,,,,,,,,,,,,,,,,
You,11,D,6,C,1,D,2,H,H,1,,,,,,,,,,,,,,,,,,,,,
You,11,D,6,C,1,D,2,H,H,1,,,,,,,,,,,,,,,,,,,,,
You,11,D,6,C,1,D,2,H,H,1,,,,,,,,,,,,,,,,,,,,,
You,11,D,6,C,1,D,2,H,H,1,,,,,,,,,,,,,,,,,,,,,
You,11,D,6,C,1,D,2,H,H,1,,,,,,,,,,,,,,,,,,,,,
You,11,D,6,C,1,D,2,H,H,1,,,,,,,,,,,,,,,,,,,,,
You,11,D,6,C,1,D,2,H,H,1,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,D,2,S,2,C,H,2,,,,,,,,,,,,,,,,,,,,,
You,9,H,7,C,10,C,12,S,H,13,,,,,,,,,,,,,,,,,,,,,
You,9,H,7,C,10,C,12,S,H,13,,,,,,,,,,,,,,,,,,,,,
You,9,H,7,C,10,C,12,S,H,13,,,,,,,,,,,,,,,,,,,,,
You,9,H,7,C,10,C,12,S,H,13,,,,,,,,,,,,,,,,,,,,,
You,9,H,7,C,10,C,12,S,H,13,,,,,,,,,,,,,,,,,,,,,
You,9,H,7,C,10,C,12,S,H,13,,,,,,,,,,,,,,,,,,,,,
You,9,H,7,C,10,C,12,S,H,13,,,,,,,,,,,,,,,,,,,,,
You,9,H,7,C,10,C,12,S,H,13,,,,,,,,,,,,,,,,,,,,,
Bill,4,H,13,D,5,S,11,D,S,13,,,,,,,,,,,,,,,,,,,,,
Bill,4,H,13,D,5,S,11,D,S,13,,,,,,,,,,,,,,,,,,,,,
Bill,4,H,13,D,5,S,11,D,S,13,,,,,,,,,,,,,,,,,,,,,
Bill,4,H,13,D,5,S,11,D,S,13,,,,,,,,,,,,,,,,,,,,,
Bill,4,H,13,D,5,S,11,D,S,13,,,,,,,,,,,,,,,,,,,,,
Bill,4,H,13,D,5,S,11,D,S,13,,,,,,,,,,,,,,,,,,,,,
Bill,4,H,13,D,5,S,11,D,S,13,,,,,,,,,,,,,,,,,,,,,
Bill,4,H,13,D,5,S,11,D,S,13,,,,,,,,,,,,,,,,,,,,,
Bill,4,H,13,D,5,S,11,D,S,13,,,,,,,,,,,,,,,,,,,,,
Bill,4,H,13,D,5,S,11,D,S,13,,,,,,,,,,,,,,,,,,,,,
You,12,D,12,H,3,H,13,H,S,12,,,,,,,,,,,,,,,,,,,,,
You,12,D,12,H,3,H,13,H,S,12,,,,,,,,,,,,,,,,,,,,,
You,12,D,12,H,3,H,13,H,S,12,,,,,,,,,,,,,,,,,,,,,
You,12,D,12,H,3,H,13,H,S,12,,,,,,,,,,,,,,,,,,,,,
You,12,D,12,H,3,H,13,H,S,12,,,,,,,,,,,,,,,,,,,,,
You,12,D,12,H,3,H,13,H,S,12,,,,,,,,,,,,,,,,,,,,,
You,12,D,12,H,3,H,13,H,S,12,,,,,,,,,,,,,,,,,,,,,
You,12,D,12,H,3,H,13,H,S,12,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,11,H,2,H,9,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,11,H,2,H,9,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,11,H,2,H,9,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,11,H,2,H,9,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,11,H,2,H,9,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,11,H,2,H,9,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,11,H,2,H,9,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,11,H,2,H,9,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,11,H,2,H,9,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,11,H,2,H,9,C,S,6,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,D,6,S,8,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,D,6,S,8,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,D,6,S,8,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,D,6,S,8,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,D,6,S,8,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,D,6,S,8,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,D,6,S,8,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,D,6,S,8,C,C,5,,,,,,,,,,,,,,,,,,,,,
Bill,10,C,6,H,3,S,11,C,H,9,,,,,,,,,,,,,,,,,,,,,
Bill,10,C,6,H,3,S,11,C,H,9,,,,,,,,,,,,,,,,,,,,,
Bill,10,C,6,H,3,S,11,C,H,9,,,,,,,,,,,,,,,,,,,,,
Bill,10,C,6,H,3,S,11,C,H,9,,,,,,,,,,,,,,,,,,,,,
Bill,10,C,6,H,3,S,11,C,H,9,,,,,,,,,,,,,,,,,,,,,
Bill,10,C,6,H,3,S,11,C,H,9,,,,,,,,,,,,,,,,,,,,,
Bill,10,C,6,H,3,S,11,C,H,9,,,,,,,,,,,,,,,,,,,,,
Bill,10,C,6,H,3,S,11,C,H,9,,,,,,,,,,,,,,,,,,,,,
Bill,10,C,6,H,3,S,11,C,H,9,,,,,,,,,,,,,,,,,,,,,
Bill,5,D,13,D,2,D,7,D,D,1,,,,,,,,,,,,,,,,,,,,,
Bill,5,D,13,D,2,D,7,D,D,1,,,,,,,,,,,,,,,,,,,,,
Bill,5,D,13,D,2,D,7,D,D,1,,,,,,,,,,,,,,,,,,,,,
Bill,5,D,13,D,2,D,7,D,D,1,,,,,,,,,,,,,,,,,,,,,
Bill,5,D,13,D,2,D,7,D,D,1,,,,,,,,,,,,,,,,,,,,,
Bill,5,D,13,D,2,D,7,D,D,1,,,,,,,,,,,,,,,,,,,,,
Bill,5,D,13,D,2,D,7,D,D,1,,,,,,,,,,,,,,,,,,,,,
Bill,5,D,13,D,2,D,7,D,D,1,,,,,,,,,,,,,,,,,,,,,
Bill,5,D,13,D,2,D,7,D,D,1,,,,,,,,,,,,,,,,,,,,,
You,11,D,12,H,2,C,10,S,C,13,,,,,,,,,,,,,,,,,,,,,
You,11,D,12,H,2,C,10,S,C,13,,,,,,,,,,,,,,,,,,,,,
You,11,D,12,H,2,C,10,S,C,13,,,,,,,,,,,,,,,,,,,,,
You,11,D,12,H,2,C,10,S,C,13,,,,,,,,,,,,,,,,,,,,,
You,11,D,12,H,2,C,10,S,C,13,,,,,,,,,,,,,,,,,,,,,
You,11,D,12,H,2,C,10,S,C,13,,,,,,,,,,,,,,,,,,,,,
You,11,D,12,H,2,C,10,S,C,13,,,,,,,,,,,,,,,,,,,,,
You,11,D,12,H,2,C,10,S,C,13,,,,,,,,,,,,,,,,,,,,,
You,11,D,12,H,2,C,10,S,C,13,,,,,,,,,,,,,,,,,,,,,
Bill,4,D,12,C,11,D,13,S,C,3,,,,,,,,,,,,,,,,,,,,,
Bill,4,D,12,C,11,D,13,S,C,3,,,,,,,,,,,,,,,,,,,,,
Bill,4,D,12,C,11,D,13,S,C,3,,,,,,,,,,,,,,,,,,,,,
Bill,4,D,12,C,11,D,13,S,C,3,,,,,,,,,,,,,,,,,,,,,
Bill,4,D,12,C,11,D,13,S,C,3,,,,,,,,,,,,,,,,,,,,,
Bill,4,D,12,C,11,D,13,S,C,3,,,,,,,,,,,,,,,,,,,,,
Bill,4,D,12,C,11,D,13,S,C,3,,,,,,,,,,,,,,,,,,,,,
Bill,4,D,12,C,11,D,13,S,C,3,,,,,,,,,,,,,,,,,,,,,
Bill,4,D,12,C,11,D,13,S,C,3,,,,,,,,,,,,,,,,,,,,,
Bill,4,D,12,C,11,D,13,S,C,3,,,,,,,,,,,,,,,,,,,,,
You,5,H,11,C,2,S,11,H,D,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,11,C,2,S,11,H,D,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,11,C,2,S,11,H,D,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,11,C,2,S,11,H,D,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,11,C,2,S,11,H,D,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,11,C,2,S,11,H,D,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,11,C,2,S,11,H,D,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,11,C,2,S,11,H,D,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,11,C,2,S,11,H,D,12,,,,,,,,,,,,,,,,,,,,,
Bill,10,H,11,D,6,H,9,S,D,3,,,,,,,,,,,,,,,,,,,,,
Bill,10,H,11,D,6,H,9,S,D,3,,,,,,,,,,,,,,,,,,,,,
Bill,10,H,11,D,6,H,9,S,D,3,,,,,,,,,,,,,,,,,,,,,
Bill,10,H,11,D,6,H,9,S,D,3,,,,,,,,,,,,,,,,,,,,,
Bill,10,H,11,D,6,H,9,S,D,3,,,,,,,,,,,,,,,,,,,,,
Bill,10,H,11,D,6,H,9,S,D,3,,,,,,,,,,,,,,,,,,,,,
Bill,10,H,11,D,6,H,9,S,D,3,,,,,,,,,,,,,,,,,,,,,
Bill,10,H,11,D,6,H,9,S,D,3,,,,,,,,,,,,,,,,,,,,,
You,4,H,11,H,10,C,13,D,H,5,,,,,,,,,,,,,,,,,,,,,
You,4,H,11,H,10,C,13,D,H,5,,,,,,,,,,,,,,,,,,,,,
You,4,H,11,H,10,C,13,D,H,5,,,,,,,,,,,,,,,,,,,,,
You,4,H,11,H,10,C,13,D,H,5,,,,,,,,,,,,,,,,,,,,,
You,4,H,11,H,10,C,13,D,H,5,,,,,,,,,,,,,,,,,,,,,
You,4,H,11,H,10,C,13,D,H,5,,,,,,,,,,,,,,,,,,,,,
You,4,H,11,H,10,C,13,D,H,5,,,,,,,,,,,,,,,,,,,,,
You,4,H,11,H,10,C,13,D,H,5,,,,,,,,,,,,,,,,,,,,,
You,4,H,11,H,10,C,13,D,H,5,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,11,C,13,H,13,S,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,11,C,13,H,13,S,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,11,C,13,H,13,S,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,11,C,13,H,13,S,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,11,C,13,H,13,S,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,11,C,13,H,13,S,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,11,C,13,H,13,S,S,3,,,,,,,,,,,,,,,,,,,,,
Bill,9,H,11,C,13,H,13,S,S,3,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,10,D,9,C,13,S,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,5,C,12,H,12,S,12,D,D,9,,,,,,,,,,,,,,,,,,,,,
Bill,5,C,12,H,12,S,12,D,D,9,,,,,,,,,,,,,,,,,,,,,
Bill,5,C,12,H,12,S,12,D,D,9,,,,,,,,,,,,,,,,,,,,,
Bill,5,C,12,H,12,S,12,D,D,9,,,,,,,,,,,,,,,,,,,,,
Bill,5,C,12,H,12,S,12,D,D,9,,,,,,,,,,,,,,,,,,,,,
Bill,5,C,12,H,12,S,12,D,D,9,,,,,,,,,,,,,,,,,,,,,
Bill,5,C,12,H,12,S,12,D,D,9,,,,,,,,,,,,,,,,,,,,,
Bill,5,C,12,H,12,S,12,D,D,9,,,,,,,,,,,,,,,,,,,,,
Bill,5,C,12,H,12,S,12,D,D,9,,,,,,,,,,,,,,,,,,,,,
Bill,5,C,12,H,12,S,12,D,D,9,,,,,,,,,,,,,,,,,,,,,
Bill,11,C,12,D,10,D,13,C,H,11,,,,,,,,,,,,,,,,,,,,,
Bill,11,C,12,D,10,D,13,C,H,11,,,,,,,,,,,,,,,,,,,,,
Bill,11,C,12,D,10,D,13,C,H,11,,,,,,,,,,,,,,,,,,,,,
Bill,11,C,12,D,10,D,13,C,H,11,,,,,,,,,,,,,,,,,,,,,
Bill,11,C,12,D,10,D,13,C,H,11,,,,,,,,,,,,,,,,,,,,,
Bill,11,C,12,D,10,D,13,C,H,11,,,,,,,,,,,,,,,,,,,,,
Bill,11,C,12,D,10,D,13,C,H,11,,,,,,,,,,,,,,,,,,,,,
Bill,11,C,12,D,10,D,13,C,H,11,,,,,,,,,,,,,,,,,,,,,
Bill,11,C,12,D,10,D,13,C,H,11,,,,,,,,,,,,,,,,,,,,,
Bill,11,C,12,D,10,D,13,C,H,11,,,,,,,,,,,,,,,,,,,,,
Bill,11,C,12,D,10,D,13,C,H,11,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
You,5,S,7,C,7,S,10,H,H,13,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,4,C,12,H,12,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,4,C,12,H,12,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,4,C,12,H,12,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,4,C,12,H,12,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,4,C,12,H,12,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,4,C,12,H,12,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,4,C,12,H,12,C,S,6,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,4,C,12,H,12,C,S,6,,,,,,,,,,,,,,,,,,,,,
You,1,H,3,H,8,S,12,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,3,H,8,S,12,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,3,H,8,S,12,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,3,H,8,S,12,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,3,H,8,S,12,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,3,H,8,S,12,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,3,H,8,S,12,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,3,H,8,S,12,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,3,H,8,S,12,H,S,5,,,,,,,,,,,,,,,,,,,,,
Bill,1,D,13,H,2,S,11,H,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,1,D,13,H,2,S,11,H,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,1,D,13,H,2,S,11,H,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,1,D,13,H,2,S,11,H,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,1,D,13,H,2,S,11,H,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,1,D,13,H,2,S,11,H,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,1,D,13,H,2,S,11,H,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,1,D,13,H,2,S,11,H,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,1,D,13,H,2,S,11,H,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,1,D,13,H,2,S,11,H,H,10,,,,,,,,,,,,,,,,,,,,,
